примирить;поссорить
примириться;поссориться
примирять;ссорить
примиряться;восставать,сопротивляться
примитивный;сложный,непростой,нетривиальный,неэлементарный
примкнуть;выйти,отключиться,отсоединиться,отойти
примышленный;реальный
принести;отнести,отправить
принижаться;преувеличиваться
принимать;исключать,отвергать,отклонять,отдавать,давать,отрицать,опровергать
принимать на вооружение;брать
приниматься;кончать,заканчивать
приноровление;отвыкание
приносить;уносить,относить,отводить,отвозить
приносить повинную голову;запираться
приносящий проценты;убыточный
принудительный;добровольный
принуждать;разъединять
принуждение;свобода
принужденный;естественный
принципиальность;беспринципность
принципиальный;беспринципный
принятие;отчисление
принятый;непринятый,нетрадиционный
принять;отдать
приняться;окончить,закончить,завершить
приобрести;потерять
приобретать;тратить,терять
приобретаться;тратить
приобретение;продажа,потеря
приобщать;отнимать,отбавлять,отчислять
приобщение;отбавление,удаление,отсоединение
приобщенный;чужой
приобщить;отсоединить,отнять,отбавить,отчислить
приостанавливать;возобновлять
приостанавливающий;разрешающий
приостановить;ускорить
приостановка;возобновление
припасание;расходование
приписать;убавить
приписывать;выписывать,отсоединять
приплетший;отнять
припоминаться;забываться
припомнить;забыть
припомниться;забыться
припутывать;отталкивать
приработок;трата
природный;приобретённый,неестественный,ненатуральный,искусственный
прирост;отход,уменьшение,падение,снижение,понижение
прирученность;непокорность
прирученный;дикий
прискакивать;уезжать
прислуга;господин,хозяин
прислуживание;святотатство
присматриваться;отвыкать
присовокупить;отнять,отбавить,отсоединить
присовокуплять;отнимать,отбавлять,отсоединять
присоединение;выключение,отсоединение,отключение
присоединить;выключить,отсоединить,отключить
присоединиться;отсоединиться,отключиться,выключиться
присоединять;выключать
приспеть;отодвинуться
приспособлять;выставлять, вынимать
приставать;отвязываться,отставать
пристать;отклеиться
пристёгивать;отстегивать
пристёгиваться;отстегиваться
пристойно;непристойно
пристойность;непристойность
пристойный;грубый
пристрастность;многосторонность
пристрастный;беспристрастный,нелицеприятный,справедливый,непредвзятый,объективный
приступ;выход, конец
приступать;заканчивать,завершать
приступить;закончить,завершить
присутственные часы;досуг
присутствие;отсутствие
присутствовать;отсутствовать
присущий;устранимый,несвойственный,нехарактерный
присыпка;отнятие
приталкиваться;отодвигаться
притворный;непритворный,настоящий,подлинный
притворяться;открываться
притекать;скрываться
притирание;отсоединение
приток;отток
притуплять;разжигать,усиливать
притягательный;отталкивающий
притягивать;отталкивать
притязательный;нетребовательный
притянутый за волосы;основательный
приугаснуть;разжечься
приукрашивать;очернять
приумножать;уменьшать,ослаблять
приумножение;трата,уменьшение,ослабление
приумножить;уменьшить,ослабить
приутихать;расходиться
приучать;отучать
приучить;отучить
прихлынуть;отхлынуть
приход;расход,отход,отправление,убыль,кредит
приходить;уйти,уходить,отбывать,отправляться,уезжать,проходить
приходить на выручку;губить
приходный;расходный
приходящий;исходящий,уходящий,выходящий
прихорашивать;очернять
прихотливость;неприхотливость,неразборчивость,нетребовательность
прихотливый;неприхотливый,неразборчивый,нетребовательный
прицеплять;отцеплять
прицепляться;отставать,отцепляться
причаливать;отчаливать
причалить;отчалить,отвалить,отшвартоваться
причастный;посторонний,не при делах,чужой
причина;следствие
причислять;выписывать
причудливый;простой,незамысловатый,незатейливый,немудрёный,простенький,бесхитростный,нехитрый,немудреный,немудрый,немудрящий
пришелец;соотечественник
пришелица;соотечественница
пришивать;отрывать
пришлый;здешний
приязнь;неприязнь
приятельские отношения;вражда
приятно;неприятно,противно
приятность;неприятность
приятный;неприятный,противный
про;контра
про запас;тратить
пробел;достоинство
пробка;отмычка
пробковый;образованный
проблематический;очевидный
проблематичный;точный,наиболее вероятный
проболеть;быть
пробудить;погасить,убить
пробуждать;гасить,умерщвлять
пробуждать вдохновение;гасить
пробуждаться;угасать,умирать
провал;удача,успех,подъём,расцвет
проваливаться;осуществляться
проверенный;неиспытанный,непроверенный,неисследованный
проверяемый;непроверяемый,неверифицируемый
провинция;центр
провисание;выпуклость,выпячивание
проводить аналогию;удалять
провожать;встречать
проворный;подвижный,медленный,меланхоличный
проворство;медлительность
провоцировать;прекращать
прогавкать;промолчать
прогадывать;ловить
прогалина;заполненный чём-либо участок
прогиб;прямая поверхность
прогибаться;выпрямляться
прогнать со двора;втолкнуть
проговорить;промолчать
прогонять;принимать на работу
прогревание;охлаждение
прогресс;консерватизм,отсталость,регресс,деградация
прогрессивный;регрессивный,скачкообразный
прогрессировать;регрессировать,отставать
продавать;покупать,закупать,хранить верность
продаваться;покупаться,закупаться
продавец;покупатель
продажа;покупка,закупка
продажность;честность,принципиальность
продажный;неподкупный,честный,принципиальный118619
продать;сохранить верность,закупать,покупать
продвигающий;тормозящий
продвижение;регресс
продемонстрировать;скрыть
продлевать;сокращать,укорачивать,уменьшать
продлеваться;сокращаться,укорачиваться
продление;сокращение,уменьшение
продленный;сокращенный,уменьшенный
продлить;сократить
продлиться;сократиться,уменьшиться
продолговатый;сплющенный
продолжать;прекращать
продолжаться;сокращаться
продолжающийся;непостоянный
продолжение;сокращение,сужение,ограничение
продолженный;укороченный,сокращенный
продолжительный;короткий,краткий,непродолжительный,краткосрочный,кратковременный
продолжить;сократить
продолжиться;сократиться
продольный;поперечный
продрогнуть;обогреться,согреться
продуктивность;неэффективность,нерациональность,бесполезность
продуктивный;неэффективный,неплодотворный
продумать;принять скоропалительное решение
продумывать;принимать скоропалительное решение
прозаичность;необычность,экстраординарность
прозвучать;затихнуть,промолчать
прозрачность;сомнительность, замутнённость, помутнение, непроглядность
прозрачный;мутный,матовый,непроницаемый,непроглядный
проиграть;найти
проигрывать;отыгрывать,выигрывать
проигрыш;благоприятный исход,выигрыш
произведение;поглощение,мазня,пачкотня,следствие
произвести ремонт;поломать
производительность;неэффективность
производительный;непроизводительный,неэффективный
производить;потреблять
производить умножение;делить
производиться;разрушаться
производный;первичный,исходный
производство;потребление
произвольность;зависимость
произвольный;запрещенный,определённый,обязательный
произнести;промолчать
произносить;молчать
проинформировать;умолчать о фактах
пройти;начаться,возобновиться
прок;убыток, проигрыш
прокатиться;заглохнуть
прокладывать;стирать,уничтожать,зачеркивать
проклинать;благословлять
проклятие;благословение
прокол;успех
проливной;моросящий
пролог;финиш
пролонгация;сокращение
пролонгирование;сокращение
пролонгированный;сокращенный
пролонгировать;сократить,уменьшать,сокращать,укорачивать
проматывание;экономность,экономия
проматывать;экономить,экономно относиться к чему-либо
промах;учитывание,удача,успех
промашка;осторожность
промедление;убыстрение,спешность,поспешность,спешка
промедлить;ускорить,убыстрить
промежуток;заполненный чём-либо участок
промежуточный;маргинальный,крайний,стойкий,устойчивый,устоявшийся
прометанный;неопытный
промозглость;сухость
промозглый;сухой
промоина;возвышение
промотать;сэкономить,экономно расходовать что-либо
промочить;высушить
промышленность;ремесло,ручное производство
пронашивание;обновление
проникнуть;выйти,выбраться
проницательный;непроницательный
проноситься;тянуться
пропадать;находиться,отыскиваться
пропасть;найтись
пропердонить;поймать
прописной;нестандартный
прописываться;выписываться
пропихнуть;противиться
проплата;неуплата
проповедовать;молчать
прополка;загрязнение
пропорциональность;непропорциональность,асимметрия
пропорциональный;разрозненный,непропорциональный,диспропорциональный,несоразмерный,асимметричный
пропорция;диспропорция
пропускать;запрещать,не упускать
прорасти;не взойти
проруха;удача
просачиваться;не проходить,не проникать
просветленный;будничный
просвечивающий;матовый,светонепроницаемый
просвещать;затуманивать
просвещение;невежество,неграмотность
просвещенность;невежество
просвистеть;сэкономить
прославить;обесславить,опозорить,посрамить
прославленный;неизвестный
прославлять;злословить
прослушивать;прерывать,недослушивать
просроченный;оплаченный
простейший;усложненный,сложнейший
простенько;сложно
простительный;непростительный
простить;обвинить,не простить,припомнить
просто;сложно,трудно
простодушный;хитрый,лукавый,ушлый,себе на уме
простой;сложный,замысловатый,причудливый,затейливый,тоталитарный,приобретённый,хитрый,запутанный,неясный,непонятный,необычный,знаменитый,знаменательный,из ряда вон выходящий,прихотливый
простор;теснота
просторно;тесно
просторность;узость
просторный;тесный,узкий,маленький
простота;сложность, затейливость, замкнутость
пространность;теснота,узость
пространный;поверхностный,тесный,узкий
прострация;подъём
проступить;остаться сокрытым
проступок;соблюдение закона
просушиваться;мокнуть
просчет;удача,успех
просыпаться;засыпать
протаптывать;стирать
протекционизм;препятствование
протест;согласие,соглашательство
протестовать;соглашаться
против;позади,сзади
противиться;успокаиваться,соглашаться,повиноваться,подчиняться
противник;сторонник,соратник,союзник,компаньон
противный;одинаковый,приятный
противоборствовать;сотрудничать,соглашаться
противодействие;согласие,соглашательство
противодействовать;соглашаться,сотрудничать
противоестественность;естественность,норма,нормальность
противоестественный;естественный,нормальный,моральный
противозаконность;легальность,соблюдение закона,законность
противозаконный;законный,легальный
противолежащий;прилежащий
противополагать;сопоставлять,сравнивать
противополагаться;сопоставляться,сравниваться
противоположно;прямо
противоположность;дружественность,союзничество,соположение,сопоставление
противоположный;сходный,похожий,идентичный,аналогичный
противопоставить;сопоставить,сравнить
противопоставлять;сопоставлять,сравнивать
противопоставляться;сопоставляться,сравниваться
противоправность;соблюдение закона,законность
противоправный;законный
противоречивость;непротиворечивость
противоречивый;согласованный,совместимый,непротиворечивый,однозначный
противоречие;согласие,согласованность,соответствие
противоречить;соответствовать,согласовываться
противостоять;соглашаться
протокольный;длинный, серьёзный
проторговаться;разбогатеть
протори;доход
протрезвиться;опьянеть
протянуть;ускорить
проучить;начать
профан;профессионал,эрудит
профанический;профессиональный
прохлада;зной,жара,духота
прохладный;заинтересованный
проходимость;недоступность
проходимый;непроходимый
проходить;начинаться,возобновляться
прохожий;попутный
процветание;упадок
процветать;находиться в состоянии упадка
процветающий;находящийся в состоянии упадка,загнивающий
процент;наказание,убыток
прочет;удача
прочитать;презирать
прочно;непрочно,нестойко,нестабильно
прочность;убыточность,бедность,недолговечность
прочный;легкомысленный,поколебимый,незакрепленный,шаткий
прошедший;будущий,предстоящий,грядущий
прошлое;настоящее,сегодняшнее,сегодня,сегодняшний день
прошлый;будущий,последующий,настоящий,следующий
проштудировать;поверхностно ознакомиться
прощальный;начальный
прощаться;здороваться,встречаться
прощение;обвинение,непрощение
проявить;скрыть
проявиться;остаться сокрытым
проявление;сокрытие
проявлять;скрывать
проявлять свое отношение;игнорировать
проявляться;остаться скрытым
прояснять;затемнять
пружинистый;жесткий
прыткий;медленный
прямизна;кривизна
прямиком;в обход,сторонясь
прямо;криво,наискосок,опосредованно
прямой;кривой,изогнутый,колеблющийся,сомневающийся,косвенный,побочный
прямолинейный;извилистый
пряный;вонючий
прятать;находить,раскрывать
прятаться;искать,находиться,обнаруживаться
публичный;личный, скрытый, индивидуальный
пульсировать;замереть,находиться в состоянии покоя
пунктуальность;небрежность,неаккуратность,неряшливость
пунктуальный;неаккуратный,небрежный,неряшливый
пупочный;большой
пускать пузыри;всплывать
пусковой;заключительный,завершающий,конечный
пускозарядный;заключительный
пустой;полный,результативный,наполненный,осмысленный,занятый,содержательный,значительный,серьёзный
пустопорожний;занятый
пустынный;многочисленный
путаница;порядок,понимание
путаный;прямой,организованный,упорядоченный
путаться;разъединяться
пути заказаны;разрешается, можно
путь;бездорожье
пущий;меньший, наименьший
пышность;убожество
пышный;бедный,убогий
пьяный;трезвый,здравый,ясный,чистый
пятнать имя;чистить
пятно;безупречность
раб;вольный человек
работа;безделье,бездеятельность,праздность,отдых,потеха
работать;лентяйничать,бездельничать,отдыхать,лодырничать,лоботрясничать,разгильдяйничать,филонить,разомлевать,балдежничать,балбесничать,повесничать,бездействовать,простаивать
работающий;бездействующий
работодатель;работник,работник по найму,соискатель
работоспособность;неработоспособность
работоспособный;неработоспособный,неумелый
работяга;ленивый,бездельник,лентяй
работящий;ленивый
рабочий;нарядный, праздничный, сломанный, выходной, безработный
рабство;свобода
равенство;неэквивалентность,неравенство,ущемление прав
равно;неравно,непропорционально
равновеликий;неравный
равнодушие;неравнодушие
равнодушный;неравнодушный,отзывчивый
равнозначность;неравнозначность
равнозначный;неравнозначный
равномерно;неравномерно
равномерность;неравномерность,аритмия
равномерный;неравномерный,неритмичный,неровный,неразмеренный,аритмичный
равноотстоящий;асимметричный
равноугольный;неравноугольный
равноудаленный;асимметричный
равноценность;неравноценность
равный;неэквивалентный,неравный
равняться;ломаться
раджа;подчиненный
ради;шутки,всерьез
радиационный;поглощающий
радикальность;нерешительность
радио;телевидение,пресса
радиозапрос;ответ
радиолиз;композиция
радовать;огорчать, расстраивать
радоваться;огорчаться, расстраиваться, печалиться, горевать, скорбеть, страдать
радостно;грустно,горестно,весело
радостный;тоскливый,печальный,унылый,грустный,горестный,скорбный
радость;горе, печаль, страдание, скорбь, горесть, мука, горечь, грусть, тоска, хмурость
разбавленный;неразбавленный
разбаланс;согласованность
разбалансированный;уравновешенный
разбалансировка;согласованность
разбивать;подчиняться
разбиение;соединение
разбираемый;непроверяемый
разбирать;защищаться,зашифровывать,собирать,запутывать
разбираться;формироваться
разбиться;соединиться
разблокирование;блокирование
разблокировать;блокировать,заблокировать
разбогатеть;обеднеть
разбойный;невинный
разборка;сборка,монтаж
разборчивость;безрассудность,нестрогость,неразборчивость
разборчивый;расточительный,непонятный,неясный,нечёткий,размытый,неразборчивый,неприхотливый,нетребовательный
разбрасывать;собирать,концентрировать
разбросанный;собранный
разбудить;подавить,погасить
разбухать;ссохнуться
развал;восстановление,возрождение
разваливать;собирать,созидать
развалить;создать
развевание;подъём
развенчать;увенчать
развенчивать;увенчивать
разверзнуться;скрыться
развернутый;неясный
развернуть;ликвидировать,свернуть,скатать,скрутить
развернуться;свернуться,скататься,скрутиться
развертывать;заматывать,свертывать
развертываться;деградировать,свертываться
развеселый;мрачный
развеянный;собранный
развивание;упадок
развивать;портить
развиваться;свертываться
развитый;нетренированный,неразвитый
развить;свить,скрутить
развиться;ухудшиться
разворотливый;неподвижный
развращать;исправлять,благотворно влиять
развязать мошну;скупиться
развязка;начало
развязывание;начало
развязывать;завязывать
разгадывание;запрещение
разгадывать;загадывать
разглашать;сохранять в тайне
разговаривать;молчать
разговорчивость;молчаливость
разговорчивый;неразговорчивый,молчаливый,несловоохотливый,малоразговорчивый,малоречивый
разговоры;неизвестность
разгоняться;притормаживать,тормозить
разгораться;гаснуть,тухнуть,угасать
разгоряченный;охлаждённый
разграничение;объединение
разграничивание;объединение
разграничивать;объединять
разграничиться;объединиться
разгром;возрождение
разгромный;положительный
разгружать;загружать,нагружать
разгружаться;загружать,загружаться,нагружаться
разгрузка;погрузка,загрузка
разделанный;целинный
разделаться;начать,начинать
разделение;соединение,объединение
разделимость;неразделимость,неразрывность
разделительный;конъюнктивный
разделиться;соединиться
раздельно;слитно,вместе
разделять;объединять,интегрировать,склеивать,соединять
разделяться;соединяться,собираться,объединяться,консолидироваться
раздерганность;уравновешенность
раздетый;одетый
раздеть;одеть
раздеться;одеться
раздираться;обновляться
раздробление;соединение
раздробленность;обобщенность,цельность,целостность
раздроблять;соединять
раздувать;преуменьшать
раздумье;постоянство
разжива;расход
разжигание;успокоение
разжиженный;неразбавленный
раззнакомиться;начать
разительность;обыкновенность
разлагаться;соединяться
различаться;осрамиться,быть подобным
различие;сходство,схожесть,похожесть
различимый;незаметный
различительный;абсолютный
различка;сходство
различно;одинаково
различный;аналогичный,похожий,схожий,однообразный,одинаковый
разложение;соединение,ассоциирование,подъём
разложимый;единый,неделимый,неразложимый
разломать;создать
разматывать;заматывать,завертывать
размежевание;объединение
размежевать;объединить
размежеваться;объединиться
размежевывать;объединять
размежевываться;объединяться
размеренность;прерывистость,неритмичность
размеренный;неритмичный,прерывистый
размеряемый;неясный
разместить;выдворить
разместиться;выселиться,выехать,уехать,переехать
размножаться;тратиться, уменьшиться
размолвка;перемирие
размонтировка;монтаж
размораживатель;замораживатель
размочаливание;соединение
размыкание;замыкание
размыкать;запирать,замыкать
размычка;замыкание
размякать;усиливаться
размякший;оживлённый
разниться;не иметь различий,быть похожими,
разница;сходство
разно;одинаково
разногласие;согласие,консенсус,мир,перемирие
разногласия;консолидация
разного рода;однообразный, одинаковый
разноголосый;согласованный
разнокалиберность;однородность, сходство
разнокалиберный;однородный
разнообразие;однообразие
разнообразность;непротиворечивость
разнообразный;непротиворечивый,однообразный,безвариантный
разноплановый;однородный
разнорабочий;квалифицированный кадр
разноречивость;непротиворечивость,стройность суждений,стройность мысли
разноречивый;непротиворечивый,стройный
разнородность;однородность
разнородный;однородный
разносить;поощрять,хвалить
разносторонний;односторонний,однобокий,однообразный
разносторонность;однообразие
разность;убыток
разнотипность;однородность
разнохарактерность;однообразность,однородность
разнохарактерный;однородный,однообразный
разноцветный;одноцветный, однотонный
разный;одинаковый,сходный,однотипный
разнять;собрать
разоблачать;покрывать
разоблачение;сокрытие,укрытие,покрывательство
разоблачить;одеть,сокрыть
разобрать;собрать
разобщать;соединять,обобщать
разобщаться;собираться,соединяться
разобщение;соединение,объединение
разобщенный;объединенный
разобщиться;соединиться,объединиться
разовый;многократный,многоразовый
разогреваться;мерзнуть
разом;порознь
разомкнутый;замкнутый
разор;польза
разорвать;начать,завязать
разорваться;начаться
разорение;возрождение,процветание
разоритель;созидатель
разорительный;созидающий
разориться;разбогатеть,получить прибыль
разоружать;вооружать
разоружение;милитаризация,вооружение
разоружить;вооружить
разорщик;созидатель
разорять;созидать
разоряться;обогатиться,богатеть
разослать;прислать
разочарование;воодушевление
разочарованность;воодушевление
разочаровывать;очаровывать
разочаровываться;воодушевляться
разрежать;нагнетать
разреженный;частый,густой
разрешается;запрещено,запрещается,воспрещается,воспрещено,возбраняется
разрешать;запрещать,воспрещать,возбранять,заказывать
разрешаться;относить
разрешение;запрещение
разрешение на ввоз;экспортная лицензия
разрешить;запрещать,запретить,не позволить
разрешиться;начаться
разрушать;создавать,творить,строить,созидать,конструировать,подтверждать
разрушаться;формироваться,объединяться
разрушение;исправление,победа,строительство
разрушить;создать,построить
разрывать;соединять,склеивать,начинать,завязывать
разрывность;неразрывность
разрывный;неразрывный,сплошной
разрывочный;неразрывный
разрыхление;соединение
разрядка;напряжение
разрядка международной напряженности;напряжение
разубоживание;увеличение
разуваться;обуваться
разукреплять;агрегировать,монтировать
разум;безумие,глупость,дурь,инстинкт,сердце,чувство
разумно;неразумно
разумный;безумный,неразумный,неприёмлемый,оголтелый
разъединение;соединение,объединение,включение,подключение,замыкание
разъединенность;цельность
разъединенный;присоединенный,соединенный,включенный
разъединить;объединить,соединить,связать
разъединиться;соединиться
разъединять;объединять,соединять
разъединяться;соединяться,объединяться
разъяснить;запутать
разыграться;ослабиться
разыскать;спрятать
разыскаться;спрятаться,быть спрятанным
разыскивать;прятать
разыскиваться;теряться,прятаться
рай;ад,преисподняя
райский;адский
ранимый;невосприимчивый
ранний;поздний
рано;поздно
рановато;поздно
рановременный;поздний
раньше;потом,теперь,позже
раритет;обыденность,банальность
раскабаленный;рабский
раскаленный;охлажденный
раскапывать;закапывать
раскардаш;порядок
раскассировать;созвать
раскатывать;свертывать
раскиданный;собранный,уложенный,приведённый в порядок
расклеивание;соединение
раскодирование;шифрование
раскодировать;кодировать,шифровать,закодировать
раскол;консолидация
раскрутиться;быть незрелым
раскрывать;закрывать,скрывать
раскрываться;закрываться
раскрыть;спрятать
раскумеканный;неосознанный
распад;соединение,подъём
распадаться;расцветать, соединяться
распаханный;нераспаханный,невозделанный
распахивать;запахивать
расплавлять;замораживать
распластованный;суженный
расплескивающийся;предыдущий
расплывчатость;чёткость,определённость
расплывчатый;внятный,упорядоченный,чёткий,ясный
распознаваться;сливаться,не различаться
располагавший к себе;неприятный
располагать к себе;отвязывать
расположение;нерасположение,антипатия,неприязнь,различие,неприязненность
распорядительный;подчиняющийся
распределить;соединить
распределиться;соединиться
распределять;сосредоточивать
распрекрасный;неизвестный
распространенный;малоизвестный,нераспространенный
распространять;прекращать, сужать
распрямление;сгибание, колебание
распускать;созывать,собирать
распускающийся;сходный
распустить;созвать,соединить
распухать;худеть
распыленность;обобщенность,соединенность
рассасываться;увеличиваться
рассвет;закат,сумерки
рассеивать;соединять
рассеянность;сосредоточенность
рассказывать;задерживаться
расслабленный;сильный
расследовать;скрывать
рассматривать;презирать
рассредоточенный;локализованный
рассредоточивать;сосредоточивать
расстёгивать;застёгивать
расстояние;близость
расстраивать;исполнять
расстраиваться;веселиться
расстроить;организовать
рассудительность;безрассудство,безрассудность,безалаберность
рассудительный;безрассудный
рассудок;сердце,страсть
рассчитать;принять скоропалительное решение,принять на работу,делать наобум
рассчитывать;начислять
рассыпанный;собранный
растасовать;объединить
расти;заходить, уменьшаться
раститься;уменьшаться
растлевать;исправлять
растолстеть;похудеть
растоплять;замораживать
расторгать;начинать
растормаживать;убивать
расторможенный;застойный
расточительный;скупой
растрясывание;экономность
растягивание;сжатие
растягивать;сжимать,сокращать,сужать
растягиваться;сжиматься,сужаться,сокращаться
растяжение;починка,сужение,сжатие,сокращение
растянуто;сжато
растянутый;короткий,суженный
расформировать;созвать,собрать,организовать
расформировывать;созывать,организовывать
расфутболивать;собирать
расхвалить;порицать,ругать,пожурить
